,base,quote,exchange,base_t,quote_t,exchange_t,BUY,SELL,id,s_time,s_time_book,bid,bid_qty,ask,ask_qty,bid_t,bid_qty_t,ask_t,ask_qty_t
83,SOL,USDT,Binance,,,,182.716064453125,182.39395141601562,399,2021-12-04 05:38:34.328,2021-12-04 05:38:36.068,182.70000000,398.18000000,182.71000000,22.41000000,0,0,0,0
84,SOL,USDT,Kucoin,,,,180.1800079345703,179.63018798828125,400,2021-12-04 05:38:47.566,2021-12-04 05:38:51.323,180,10.8081,182.514,6.80360901,0,0,0,0
85,SOL,USDT,FTX,,,,183.0572685,182.270572,400,2021-12-04 05:38:47.566,2021-12-04 05:38:51.323,182.93,17.62,183.09,3.8,0,0,0,0
86,SOL,USDT,Kucoin,,,,182.42324829101562,179.82000732421875,401,2021-12-04 05:39:02.572,2021-12-04 05:39:04.393,182.389,2,183.612,5,0,0,0,0
87,SOL,EUR,Binance,EUR,USDT,Binance,183.88962568874558,182.97088975782026,401,2021-12-04 05:39:02.572,2021-12-04 05:39:04.393,165.76000000,13.63000000,165.93000000,0.16000000,1.10400000,24499.00000000,1.10500000,32584.50000000
88,SOL,BTC,FTX,BTC,USDT,FTX,183.0411718798192,182.32221977063327,402,2021-12-04 05:39:16.280,2021-12-04 05:39:18.226,0.00387775,0.35,0.003893,0.47,47136.0,0.0602,47139.0,0.105
89,SOL,USDT,Binance,,,,184.00709533691406,183.48309326171875,402,2021-12-04 05:39:16.280,2021-12-04 05:39:18.226,183.49000000,5.00000000,183.50000000,2669.29000000,0.0,0.0,0.0,0.0
90,SOL,USDT,FTX,,,,183.71766449999998,183.42487899999998,403,2021-12-04 05:39:29.863,2021-12-04 05:39:31.996,183.55,10.0,183.865,23.63,0,0,0,0
91,SOL,USDT,Kucoin,,,,184.73455810546875,183.7710418701172,403,2021-12-04 05:39:29.863,2021-12-04 05:39:31.996,182.633,0.0123,184.033,4.86482384,0,0,0,0
92,SOL,BTC,FTX,BTC,USDT,Binance,183.76541646603044,182.48775229523162,404,2021-12-04 05:39:43.255,2021-12-04 05:39:45.656,0.0038885,29.68,0.00389225,31.71,47046.89000000,0.25000000,47046.90000000,0.03259000
93,SOL,BTC,Binance,BTC,USDT,FTX,184.74870238822513,183.912634849206,404,2021-12-04 05:39:43.255,2021-12-04 05:39:45.656,0.00389530,1.25000000,0.00390350,0.85000000,47056.0,0.1762,47081.0,0.0042
94,SOL,USDT,Binance,,,,181.59515380859375,181.0750274658203,405,2021-12-04 05:39:57.579,2021-12-04 05:39:59.386,180.89000000,5.25000000,181.36000000,0.99000000,0.0,0.0,0.0,0.0
95,SOL,BTC,FTX,BTC,USDT,FTX,184.16820310106397,183.5550872470986,405,2021-12-04 05:39:57.579,2021-12-04 05:39:59.386,0.00387025,0.05,0.003888,0.01,46866.0,0.2445,46875.0,0.205
96,SOL,ETH,Binance,ETH,USDT,Binance,182.20417058277053,181.17298124623812,406,2021-12-04 05:40:11.480,2021-12-04 05:40:13.554,0.04844000,10.93800000,0.04867000,0.22300000,3754.29000000,4.00000000,3754.42000000,0.00090000
97,SOL,BTC,Binance,BTC,USDT,FTX,183.64331402603037,182.71302068620713,406,2021-12-04 05:40:11.480,2021-12-04 05:40:13.554,0.00389360,1.70000000,0.00390520,1.93000000,47062.0,0.2013,47077.0,0.6896
98,SOL,USDT,Kucoin,,,,182.3201446533203,181.08773803710938,407,2021-12-04 05:40:25.207,2021-12-04 05:40:27.139,181.623,21.1758,182.544,13.93210198,0,0,0,0
99,SOL,USDT,Binance,,,,183.8369598388672,183.29324340820312,407,2021-12-04 05:40:25.207,2021-12-04 05:40:27.139,183.59000000,5.58000000,183.65000000,1.93000000,0,0,0,0
100,SOL,USDT,Kucoin,,,,182.76358032226562,181.95785522460938,408,2021-12-04 05:40:38.135,2021-12-04 05:40:40.821,182.14,16.932,182.58,0.054,0,0,0,0
101,SOL,AUD,Binance,AUD,USDT,Binance,184.36283708922747,183.55395667440462,408,2021-12-04 05:40:38.135,2021-12-04 05:40:40.821,279.16000000,0.04300000,281.11000000,3.23000000,0.65680000,9720.00000000,0.65690000,1423.00000000
,base,quote,exchange,base_t,quote_t,exchange_t,BUY,SELL,id,s_time,s_time_book,bid,bid_qty,ask,ask_qty,bid_t,bid_qty_t,ask_t,ask_qty_t
0,SOL,USDT,Kucoin,,,,183.2720947265625,181.9568634033203,409,2021-12-04 05:40:52.117,2021-12-04 05:40:53.999,182.312,21.9257,183.506,11.23476192,0.0,0.0,0.0,0.0
1,SOL,USDT,Binance,,,,183.94705200195312,183.41314697265625,409,2021-12-04 05:40:52.117,2021-12-04 05:40:53.999,184.38000000,19.04000000,184.47000000,2.00000000,0.0,0.0,0.0,0.0
2,SOL,USDT,Kucoin,,,,183.88169860839844,182.3175048828125,410,2021-12-04 05:41:05.034,2021-12-04 05:41:07.420,182.302,3.49,183.695,0.92600128,0.0,0.0,0.0,0.0
3,SOL,USDT,Binance,,,,184.71766662597656,184.19252014160156,410,2021-12-04 05:41:05.034,2021-12-04 05:41:07.420,183.96000000,4.04000000,184.15000000,7.86000000,0.0,0.0,0.0,0.0
4,SOL,USDT,Kucoin,,,,182.78260803222656,181.79702758789062,411,2021-12-04 05:41:18.425,2021-12-04 05:41:20.897,181.172,30.924,182.272,4.3675,0.0,0.0,0.0,0.0
5,SOL,BTC,Binance,BTC,USDT,FTX,185.04397324910573,184.2191852828972,411,2021-12-04 05:41:18.425,2021-12-04 05:41:20.897,0.00390590,8.52000000,0.00391370,4.96000000,46940.0,0.0007,46977.0,0.0931
6,SOL,USDT,Kucoin,,,,182.48330688476562,180.92889404296875,412,2021-12-04 05:41:33.055,2021-12-04 05:41:35.120,180.644,10.9541,181.473,10.9069,0.0,0.0,0.0,0.0
7,SOL,USDT,Binance,,,,183.33656311035156,183.033447265625,412,2021-12-04 05:41:33.055,2021-12-04 05:41:35.120,182.61000000,48.94000000,182.80000000,48.00000000,0.0,0.0,0.0,0.0
8,SOL,GBP,Binance,GBP,USDT,Binance,182.28130498318933,181.26051075099895,413,2021-12-04 05:41:46.653,2021-12-04 05:41:48.543,139.90000000,8.22000000,139.91000000,1.73000000,1.30200000,1017.90000000,1.30300000,12291.90000000
9,SOL,BTC,FTX,BTC,USDT,FTX,182.8983571562675,182.378124124983,413,2021-12-04 05:41:46.653,2021-12-04 05:41:48.543,0.0038805,4.68,0.0038935,0.03,46938.0,0.0756,46954.0,0.1
10,SOL,USDT,Kucoin,,,,181.9487762451172,181.3644561767578,414,2021-12-04 05:42:12.246,2021-12-04 05:42:15.077,182.191,5.8193,182.297,2,0.0,0.0,0.0,0.0
11,SOL,BTC,Binance,BTC,USDT,FTX,183.5666662469685,182.77496287226708,414,2021-12-04 05:42:12.246,2021-12-04 05:42:15.077,0.00390840,2.04000000,0.00391650,0.70000000,46751.0,0.7944,46775.0,0.0362
12,SOL,BTC,FTX,BTC,USDT,Binance,181.59655234487283,180.48105022681915,415,2021-12-04 05:42:26.678,2021-12-04 05:42:29.263,0.00389925,25.44,0.00390975,2.1,46572.59000000,0.49718000,46606.04000000,0.02220000
13,SOL,BTC,Binance,BTC,USDT,FTX,183.55512910320226,182.61175911835582,415,2021-12-04 05:42:26.678,2021-12-04 05:42:29.263,0.00390210,1.40000000,0.00390320,4.85000000,46665.0,0.105,46701.0,0.2095
14,SOL,BTC,Binance,BTC,USDT,Binance,181.23222889981935,180.5484996576415,416,2021-12-04 05:42:41.182,2021-12-04 05:42:44.162,0.00388810,38.13000000,0.00389000,4812.62000000,46472.45000000,0.05276000,46476.44000000,0.59923000
15,SOL,AUD,Binance,AUD,USDT,Binance,182.3248091886744,181.70806255737807,416,2021-12-04 05:42:41.182,2021-12-04 05:42:44.162,277.48000000,0.07200000,277.49000000,2.32600000,0.65580000,4519.00000000,0.65590000,8191.00000000
16,SOL,USDT,FTX,,,,180.52825199999998,179.892,417,2021-12-04 05:42:56.008,2021-12-04 05:42:57.919,180.51,8.67,181.245,8.52,0,0,0,0
17,SOL,AUD,Binance,AUD,USDT,Binance,182.45817768539928,181.0554812555347,417,2021-12-04 05:42:56.008,2021-12-04 05:42:57.919,276.61000000,0.74400000,277.82000000,18.01900000,0.65570000,1562.00000000,0.65690000,178.00000000
18,SOL,USDT,Kucoin,,,,180.1800079345703,178.04177856445312,418,2021-12-04 05:43:28.575,2021-12-04 05:43:30.278,181.093,0.0547,181.094,4.73111212,0,0,0,0
19,SOL,USDT,Binance,,,,182.89620971679688,182.5138702392578,418,2021-12-04 05:43:28.575,2021-12-04 05:43:30.278,182.78000000,7.55000000,183.14000000,2.00000000,0,0,0,0
20,SOL,USDT,Kucoin,,,,181.277099609375,179.82000732421875,419,2021-12-04 05:43:41.819,2021-12-04 05:43:44.241,180,3.8612,181.097,1.3012,0,0,0,0
21,SOL,AUD,Binance,AUD,USDT,Binance,184.69995496447154,183.9902204418613,419,2021-12-04 05:43:41.819,2021-12-04 05:43:44.241,281.48000000,0.00900000,281.62000000,0.04000000,0.65460000,45685.00000000,0.65480000,7585.00000000
22,SOL,USDT,Kucoin,,,,181.18101501464844,179.84097290039062,420,2021-12-04 05:43:55.603,2021-12-04 05:43:57.692,180.002,25.5908,181.319,2.29572873,0,0,0,0
23,SOL,AUD,Binance,AUD,USDT,Binance,184.8644490207098,183.40936039603184,420,2021-12-04 05:43:55.603,2021-12-04 05:43:57.692,280.70000000,8.42700000,282.01000000,167.52700000,0.65450000,6348.00000000,0.65460000,235.00000000
24,SOL,USDT,Kucoin,,,,182.17800903320312,179.84397888183594,421,2021-12-04 05:44:09.002,2021-12-04 05:44:10.837,180.023,0.931,181.975,7.9876,0,0,0,0
25,SOL,GBP,Binance,GBP,USDT,Binance,184.8113530640112,183.71536482860392,421,2021-12-04 05:44:09.002,2021-12-04 05:44:10.837,140.67000000,18.38000000,141.31000000,16.25000000,1.30300000,4561.50000000,1.30400000,1262.60000000
26,SOL,USDT,Kucoin,,,,181.68350219726562,180.14466857910156,422,2021-12-04 05:44:22.119,2021-12-04 05:44:24.538,180.204,0.0957,181.996,47.2409,0.0,0.0,0.0,0.0
27,SOL,BTC,FTX,BTC,USDT,FTX,183.8807246871958,183.10798000904668,422,2021-12-04 05:44:22.119,2021-12-04 05:44:24.538,0.003894,14.26,0.00389525,4.27,46717.0,0.0046,46720.0,0.0817
28,SOL,USDT,Kucoin,,,,181.64646911621094,180.69912719726562,423,2021-12-04 05:44:36.438,2021-12-04 05:44:38.521,181.998,2.3944,181.999,23.2748921,0,0,0,0
29,SOL,AUD,Binance,AUD,USDT,Binance,183.84733345423592,182.8271187545397,423,2021-12-04 05:44:36.438,2021-12-04 05:44:38.521,279.96000000,0.24000000,280.62000000,24.94400000,0.65400000,36402.00000000,0.65410000,1537.00000000
30,SOL,USDT,Binance,,,,181.80532836914062,181.42474365234375,424,2021-12-04 05:44:50.334,2021-12-04 05:44:52.222,181.22000000,2.44000000,181.32000000,0.50000000,0.0,0.0,0.0,0.0
31,SOL,BTC,FTX,BTC,USDT,FTX,182.77659542358583,182.1286437710622,424,2021-12-04 05:44:50.334,2021-12-04 05:44:52.222,0.003891,0.75,0.00390375,2.1,46527.0,0.0137,46558.0,0.0766
32,SOL,USDT,FTX,,,,181.568876,181.28366450000001,425,2021-12-04 05:45:04.863,2021-12-04 05:45:06.575,182.02,56.31,182.345,23.63,0,0,0,0
33,SOL,USDT,Binance,,,,182.73606872558594,182.35400390625,425,2021-12-04 05:45:04.863,2021-12-04 05:45:06.575,183.07000000,8.83000000,183.17000000,3.06000000,0,0,0,0
34,SOL,BTC,FTX,BTC,USDT,FTX,182.4053766116073,181.4632604502365,426,2021-12-04 05:45:17.552,2021-12-04 05:45:19.942,0.003914,0.02,0.00392275,2.1,46634.0,0.0043,46642.0,0.0013
35,SOL,USDT,Binance,,,,183.44664001464844,183.1033935546875,426,2021-12-04 05:45:17.552,2021-12-04 05:45:19.942,182.60000000,5.50000000,182.73000000,0.29000000,0.0,0.0,0.0,0.0
36,SOL,USDT,Kucoin,,,,182.4122314453125,180.84896850585938,427,2021-12-04 05:45:31.607,2021-12-04 05:45:33.571,181.136,7.827,182.562,12.50128978,0,0,0,0
37,SOL,USDT,Binance,,,,183.31654357910156,182.8535919189453,427,2021-12-04 05:45:31.607,2021-12-04 05:45:33.571,183.02000000,22.90000000,183.11000000,13.93000000,0,0,0,0
38,SOL,USDT,Binance,,,,182.08555603027344,181.68453979492188,428,2021-12-04 05:45:58.255,2021-12-04 05:46:00.481,182.06000000,1.00000000,182.15000000,3.78000000,0.0,0.0,0.0,0.0
39,SOL,BTC,FTX,BTC,USDT,FTX,183.12064516199524,182.40538987661046,428,2021-12-04 05:45:58.255,2021-12-04 05:46:00.481,0.00389725,5.07,0.003909,2.1,46624.0,0.049,46650.0,0.1296
40,SOL,USDT,FTX,,,,181.2561885,180.6990155,429,2021-12-04 05:46:23.922,2021-12-04 05:46:26.095,180.6475,0.76,181.275,3.8,0,0,0,0
41,SOL,AUD,Binance,AUD,USDT,Binance,182.75167427897395,182.0744181172413,429,2021-12-04 05:46:23.922,2021-12-04 05:46:26.095,277.00000000,0.00400000,277.21000000,3.37200000,0.65460000,1395.00000000,0.65780000,30378.00000000
42,SOL,USDT,FTX,,,,181.568876,180.46915349999998,430,2021-12-04 05:46:37.389,2021-12-04 05:46:39.618,181.4675,17.62,181.7325,0.15,0,0,0,0
43,SOL,USDT,Binance,,,,182.52590942382812,182.22409057617188,430,2021-12-04 05:46:37.389,2021-12-04 05:46:39.618,181.92000000,0.25000000,181.97000000,46.62000000,0,0,0,0
44,SOL,USDT,FTX,,,,181.77399899999998,181.381106,431,2021-12-04 05:46:50.592,2021-12-04 05:46:52.891,181.38,0.06,181.575,18.3,0,0,0,0
45,SOL,USDT,Binance,,,,182.52590942382812,182.22409057617188,431,2021-12-04 05:46:50.592,2021-12-04 05:46:52.891,181.86000000,7.01000000,181.99000000,21.10000000,0,0,0,0
46,SOL,USDT,FTX,,,,181.533855,180.966355,432,2021-12-04 05:47:03.889,2021-12-04 05:47:05.747,181.8775,9.87,181.9575,0.01,0,0,0,0
47,SOL,USDT,Binance,,,,182.55593872070312,182.15415954589844,432,2021-12-04 05:47:03.889,2021-12-04 05:47:05.747,182.60000000,0.25000000,182.70000000,6.63000000,0,0,0,0
48,SOL,BTC,FTX,BTC,USDT,Binance,182.38167036758847,181.2296030227664,433,2021-12-04 05:47:16.744,2021-12-04 05:47:19.661,0.003894,0.02,0.0039035,4.15,46788.12000000,0.00229000,46791.27000000,0.04614000
49,SOL,USDT,Binance,,,,183.26649475097656,182.903564453125,433,2021-12-04 05:47:16.744,2021-12-04 05:47:19.661,183.46000000,3.88000000,183.49000000,0.91000000,0,0,0,0
50,SOL,USDT,Kucoin,,,,182.35118103027344,181.6471710205078,434,2021-12-04 05:47:31.752,2021-12-04 05:47:33.980,181.835,31.5627,182.997,2.4438,0,0,0,0
51,SOL,USDT,Binance,,,,183.3665771484375,182.97349548339844,434,2021-12-04 05:47:31.752,2021-12-04 05:47:33.980,183.18000000,2.04000000,183.24000000,0.50000000,0,0,0,0
52,SOL,USDT,FTX,,,,182.4018755,181.785863,435,2021-12-04 05:47:44.964,2021-12-04 05:47:47.858,183.0675,10.0,183.1125,9.82,0,0,0,0
53,SOL,USDT,Binance,,,,184.20724487304688,183.80284118652344,435,2021-12-04 05:47:44.964,2021-12-04 05:47:47.858,183.84000000,11.33000000,183.93000000,10.40000000,0,0,0,0
54,SOL,USDT,FTX,,,,183.27489899999998,182.750284,436,2021-12-04 05:47:58.845,2021-12-04 05:48:00.648,183.6475,13.88,183.8575,13.99,0,0,0,0
55,SOL,BNB,Binance,BNB,USDT,Binance,185.37473378966206,184.53511518146115,436,2021-12-04 05:47:58.845,2021-12-04 05:48:00.648,0.34680000,5.00000000,0.34750000,13.54000000,530.60000000,1.55400000,531.40000000,9.02200000
56,SOL,USDT,FTX,,,,183.96031,183.304951,437,2021-12-04 05:48:11.937,2021-12-04 05:48:13.886,183.7125,10.0,183.96,3.8,0,0,0,0
57,SOL,USDT,Binance,,,,184.7677001953125,184.3723907470703,437,2021-12-04 05:48:11.937,2021-12-04 05:48:13.886,184.67000000,5.57000000,184.82000000,3.61000000,0,0,0,0
58,SOL,USDT,FTX,,,,184.61069999999998,183.9270775,438,2021-12-04 05:48:24.881,2021-12-04 05:48:26.459,184.815,6.85,185.0,24.52,0,0,0,0
59,SOL,USDT,Binance,,,,185.81854248046875,185.37158203125,438,2021-12-04 05:48:24.881,2021-12-04 05:48:26.459,185.60000000,0.19000000,185.69000000,0.08000000,0,0,0,0
60,SOL,USDT,FTX,,,,184.9934295,184.664135,439,2021-12-04 05:48:37.431,2021-12-04 05:48:40.432,184.7525,5.59,184.95,6.86,0.0,0.0,0.0,0.0
61,SOL,BTC,Binance,BTC,USDT,FTX,186.00631154483386,185.4775669132769,439,2021-12-04 05:48:37.431,2021-12-04 05:48:40.432,0.00393010,1.55000000,0.00393120,0.05000000,47207.0,0.205,47225.0,0.205
62,SOL,USDT,FTX,,,,185.0534655,184.51672349999998,440,2021-12-04 05:48:52.063,2021-12-04 05:48:54.274,185.1075,3.8,185.46,6.78,0,0,0,0
63,SOL,BUSD,Binance,BUSD,USDT,Binance,186.70351786734045,185.87913697167096,440,2021-12-04 05:48:52.063,2021-12-04 05:48:54.274,186.33000000,2.06000000,186.50000000,0.90000000,0.99800000,11364818.00000000,0.99810000,205673.00000000
64,SOL,USDT,FTX,,,,185.64381949999998,185.0663935,441,2021-12-04 05:49:05.574,2021-12-04 05:49:07.654,185.7975,20.0,185.92,1.45,0,0,0,0
65,SOL,USDT,Binance,,,,186.66921997070312,186.18093872070312,441,2021-12-04 05:49:05.574,2021-12-04 05:49:07.654,186.77000000,3.92000000,186.88000000,4.91000000,0,0,0,0
66,SOL,BTC,FTX,BTC,USDT,Binance,185.9396586939531,185.09483977355157,442,2021-12-04 05:49:18.656,2021-12-04 05:49:21.184,0.00391625,4.68,0.0039275,0.05,47371.38000000,0.10228000,47380.52000000,0.17592000
67,SOL,EUR,Binance,EUR,USDT,Binance,187.27986325100028,186.49023929401665,442,2021-12-04 05:49:18.656,2021-12-04 05:49:21.184,169.24000000,13.38000000,169.85000000,0.08000000,1.10200000,204561.40000000,1.10300000,7204.60000000
68,SOL,USDT,FTX,,,,186.39677099999997,185.80594949999997,443,2021-12-04 05:49:32.817,2021-12-04 05:49:34.760,186.3125,50.16,186.43,10.0,0,0,0,0
69,SOL,AUD,Binance,AUD,USDT,Binance,188.16209594247084,187.4996164812983,443,2021-12-04 05:49:32.817,2021-12-04 05:49:34.760,285.11000000,11.20700000,285.87000000,1.96900000,0.65510000,30822.00000000,0.65540000,5528.00000000
70,SOL,USDT,FTX,,,,186.6344135,186.1207605,444,2021-12-04 05:49:46.598,2021-12-04 05:49:48.448,187.2775,21.36,187.9375,10.0,0,0,0,0
71,SOL,USDT,Binance,,,,189.14120483398438,188.57901000976562,444,2021-12-04 05:49:46.598,2021-12-04 05:49:48.448,187.87000000,7.08000000,187.94000000,4.03000000,0,0,0,0
72,SOL,BTC,FTX,BTC,USDT,Binance,187.98483095211247,187.36457150754217,445,2021-12-04 05:49:59.434,2021-12-04 05:50:01.397,0.00397225,2.1,0.00398275,0.94,47300.00000000,2.71837000,47300.01000000,0.03750000
73,SOL,BTC,Binance,BTC,USDT,FTX,190.30913250121287,189.27435817558245,445,2021-12-04 05:49:59.434,2021-12-04 05:50:01.397,0.00399020,1.57000000,0.00399360,1.16000000,47499.0,0.1457,47504.0,0.011
74,SOL,USDT,FTX,,,,188.10529549999998,187.64484549999997,446,2021-12-04 05:50:13.883,2021-12-04 05:50:15.884,188.1975,6.77,188.75,54.0,0.0,0.0,0.0,0.0
75,SOL,BTC,Binance,BTC,USDT,FTX,190.94335629443376,190.3846609800143,446,2021-12-04 05:50:13.883,2021-12-04 05:50:15.884,0.00401240,0.54000000,0.00401960,7.27000000,47502.0,1.7317,47503.0,0.5508
76,SOL,BTC,FTX,BTC,USDT,Binance,188.39900839354726,187.7295293779187,447,2021-12-04 05:50:27.540,2021-12-04 05:50:29.603,0.00398725,40.16,0.00401775,13.01,47184.99000000,0.00148000,47192.20000000,0.16189000
77,SOL,BTC,Binance,BTC,USDT,FTX,191.69092675957287,190.94218726278282,447,2021-12-04 05:50:27.540,2021-12-04 05:50:29.603,0.00402560,0.89000000,0.00403000,4.46000000,47467.0,6.2502,47468.0,2.9056
78,SOL,USDT,FTX,,,,189.308517,188.8791045,448,2021-12-04 05:50:42.045,2021-12-04 05:50:44.738,188.6,3.8,189.165,0.07,0.0,0.0,0.0,0.0
79,SOL,BTC,Binance,BTC,USDT,FTX,191.4403640563395,190.08575170975652,448,2021-12-04 05:50:42.045,2021-12-04 05:50:44.738,0.00401180,0.11000000,0.00401470,0.78000000,47434.0,10.805,47435.0,0.3759
80,SOL,BTC,FTX,BTC,USDT,Binance,189.05166408808634,188.0051585768945,449,2021-12-04 05:50:56.336,2021-12-04 05:50:58.136,0.00399375,40.5,0.00400325,1.85,47130.00000000,0.18813000,47130.01000000,0.49402000
81,SOL,BTC,Binance,BTC,USDT,FTX,190.41676272207178,189.41138805453815,449,2021-12-04 05:50:56.336,2021-12-04 05:50:58.136,0.00400240,0.85000000,0.00400550,0.01000000,47500.0,5.5594,47501.0,0.2061
82,SOL,USDT,Binance,,,,188.9210205078125,188.51905822753906,450,2021-12-04 05:51:10.077,2021-12-04 05:51:12.199,188.52000000,24.88000000,188.55000000,0.42000000,0.0,0.0,0.0,0.0
83,SOL,BTC,Binance,BTC,USDT,FTX,190.18772803654855,189.36773813905043,450,2021-12-04 05:51:10.077,2021-12-04 05:51:12.199,0.00399850,0.05000000,0.00400080,14.18000000,47380.0,18.0947,47381.0,0.0351
84,SOL,USDT,Binance,,,,187.88018798828125,187.40994262695312,451,2021-12-04 05:51:23.510,2021-12-04 05:51:25.732,187.56000000,6.39000000,187.61000000,2.20000000,0.0,0.0,0.0,0.0
85,SOL,BTC,Binance,BTC,USDT,FTX,189.43830425506326,188.6207510362137,451,2021-12-04 05:51:23.510,2021-12-04 05:51:25.732,0.00398180,1.50000000,0.00398680,18.06000000,47273.0,0.4624,47274.0,0.0351
86,SOL,USDT,FTX,,,,187.37235599999997,186.89779399999998,452,2021-12-04 05:51:37.056,2021-12-04 05:51:39.891,186.6125,10.0,186.9,24.09,0,0,0,0
87,SOL,BNB,Binance,BNB,USDT,Binance,188.84816745706303,187.77005488173018,452,2021-12-04 05:51:37.056,2021-12-04 05:51:39.891,0.35080000,1.82000000,0.35170000,0.50000000,534.30000000,21.68700000,534.40000000,0.04200000
88,SOL,BTC,FTX,BTC,USDT,Binance,187.5090469497656,186.328566157766,453,2021-12-04 05:51:51.196,2021-12-04 05:51:53.197,0.003978,4.68,0.003994,0.02,47087.57000000,0.21775000,47087.58000000,0.03792000
89,SOL,BTC,Binance,BTC,USDT,FTX,189.45675954213104,188.67911979696748,453,2021-12-04 05:51:51.196,2021-12-04 05:51:53.197,0.00400110,4.99000000,0.00400400,0.98000000,47237.0,0.1459,47238.0,0.023
90,SOL,USDT,Kucoin,,,,188.0919189453125,187.64816284179688,454,2021-12-04 05:52:05.221,2021-12-04 05:52:07.563,188.362,10.0821,188.791,13.2469,0.0,0.0,0.0,0.0
91,SOL,BTC,Binance,BTC,USDT,FTX,189.41098106188772,188.24026267816973,454,2021-12-04 05:52:05.221,2021-12-04 05:52:07.563,0.00399990,1.27000000,0.00400260,0.70000000,47176.0,0.0351,47201.0,0.05
92,SOL,USDT,Binance,,,,186.70924377441406,186.2408905029297,455,2021-12-04 05:52:19.175,2021-12-04 05:52:20.870,186.58000000,11.34000000,186.68000000,22.60000000,0.0,0.0,0.0,0.0
93,SOL,BTC,Binance,BTC,USDT,FTX,188.76397107910662,187.95152508211748,455,2021-12-04 05:52:19.175,2021-12-04 05:52:20.870,0.00398420,1.47000000,0.00398730,11.30000000,46922.0,0.0485,46948.0,0.2364
94,SOL,BTC,FTX,BTC,USDT,Binance,186.3522124684125,185.34675176998593,456,2021-12-04 05:52:32.211,2021-12-04 05:52:34.129,0.00397425,2.1,0.0039885,2.1,46717.59000000,0.30736000,46731.14000000,0.02115000
95,SOL,USDT,Kucoin,,,,187.43826293945312,186.76205444335938,456,2021-12-04 05:52:32.211,2021-12-04 05:52:34.129,186.475,10,186.794,31.4958,0,0,0,0
96,SOL,USDT,FTX,,,,186.3642515,185.8908985,457,2021-12-04 05:52:45.826,2021-12-04 05:52:48.284,186.2425,6.77,186.51,9.95,0,0,0,0
97,SOL,USDT,Kucoin,,,,187.78860473632812,187.3195037841797,457,2021-12-04 05:52:45.826,2021-12-04 05:52:48.284,186.746,3.3667,187.278,13.37,0,0,0,0
98,SOL,USDT,FTX,,,,186.666933,186.33812999999998,458,2021-12-04 05:52:59.538,2021-12-04 05:53:01.162,186.9775,3.8,187.4675,0.04,0,0,0,0
99,SOL,USDT,Binance,,,,187.9302215576172,187.56982421875,458,2021-12-04 05:52:59.538,2021-12-04 05:53:01.162,188.18000000,28.49000000,188.57000000,1.72000000,0,0,0,0
100,SOL,USDT,FTX,,,,188.12030449999997,187.4299745,459,2021-12-04 05:53:25.386,2021-12-04 05:53:27.910,188.49,17.73,188.51,9.79,0,0,0,0
101,SOL,AUD,Binance,AUD,USDT,Binance,190.20826397351266,188.539571391957,459,2021-12-04 05:53:25.386,2021-12-04 05:53:27.910,288.00000000,0.00400000,289.40000000,57.20500000,0.65560000,2751.00000000,0.65620000,1577.00000000
,base,quote,exchange,base_t,quote_t,exchange_t,BUY,SELL,id,s_time,s_time_book,bid,bid_qty,ask,ask_qty,bid_t,bid_qty_t,ask_t,ask_qty_t
0,SOL,BTC,FTX,BTC,USDT,Binance,188.10612310173204,187.3737657367162,460,2021-12-04 05:53:39.242,2021-12-04 05:53:41.506,0.00399475,4.59,0.0040015,0.35,47139.65000000,0.04031000,47139.66000000,0.31204000
1,SOL,BTC,Binance,BTC,USDT,FTX,190.20203953698723,189.48216168360273,460,2021-12-04 05:53:39.242,2021-12-04 05:53:41.506,0.00400970,7.10000000,0.00402160,4.98000000,47257.0,0.0044,47271.0,0.8551
2,SOL,USDT,FTX,,,,188.7356735,188.241987,461,2021-12-04 05:53:53.463,2021-12-04 05:53:55.309,188.3525,0.1,188.6875,3.8,0,0,0,0
3,SOL,USDT,Kucoin,,,,190.00381469726562,189.47833251953125,461,2021-12-04 05:53:53.463,2021-12-04 05:53:55.309,189,7.3475,189.118,36.0996,0,0,0,0
4,SOL,USDT,FTX,,,,188.80071249999997,188.2394885,462,2021-12-04 05:54:06.600,2021-12-04 05:54:08.509,189.345,20.0,189.4825,14.27,0.0,0.0,0.0,0.0
5,SOL,BTC,Binance,BTC,USDT,FTX,190.31048486143257,189.57627705609946,462,2021-12-04 05:54:06.600,2021-12-04 05:54:08.509,0.00401490,0.97000000,0.00401840,0.92000000,47213.0,0.0932,47247.0,0.0265
6,SOL,BTC,FTX,BTC,USDT,Binance,189.34132819444295,188.37210815289745,463,2021-12-04 05:54:20.132,2021-12-04 05:54:21.880,0.00399975,23.5,0.00400775,2.1,47138.32000000,0.08273000,47147.94000000,0.11102000
7,SOL,USDT,Kucoin,,,,190.3902130126953,189.74208068847656,463,2021-12-04 05:54:20.132,2021-12-04 05:54:21.880,189.432,39.9401,190.731,0.2545,0,0,0,0
8,SOL,BTC,FTX,BTC,USDT,Binance,189.36757056714373,188.62600891726876,464,2021-12-04 05:54:34.019,2021-12-04 05:54:36.102,0.004002,5.56,0.00401225,0.24,47212.56000000,0.05672000,47221.77000000,0.06494000
